date,ON,ON_vol_bn,1W,1W_vol_bn,2W,2W_vol_bn,1M,1M_vol_bn,3M,3M_vol_bn,6M,6M_vol_bn,9M,9M_vol_bn
15/04/2024,1.94,275241,1.95,9838,1.98,1180,2.24,3700,2.45,9183,2.89,105,3.1,34
16/04/2024,1.98,269947,1.99,17310,2.02,5226,2.27,8450,2.49,11484,2.94,195,3.16,10
17/04/2024,1.98,254837,1.99,14845,2.02,560,2.27,1880,2.46,5137,2.92,879,3.12,43
18/04/2024,1.88,,1.94,,1.98,,2.22,,2.42,,2.87,,3.08,
19/04/2024,1.99,287602,2,13892,2.03,15252,2.28,3350,2.49,4134,2.92,593,3.14,43
22/04/2024,1.99,291274,2,8802,2.03,27442,2.29,2130,2.48,1593,2.93,224,3.14,43
23/04/2024,1.99,306807,2,7325,2.03,35345,2.24,6828,2.45,7539,2.91,491,3.14,43
24/04/2024,2,300772,2.02,8705,2.05,20732,2.27,3180,2.46,9203,2.92,315,3.14,43
25/04/2024,2,304561,2.02,27600,2.05,21112,2.23,4200,2.45,6938,2.9,371,3.13,53
26/04/2024,2,1100,2.02,503922,2.05,14304,2.23,3655,2.44,6981,2.9,74,3.12,53
29/04/2024,1.91,,1.97,,2,,2.18,,2.38,,2.85,,3.08,
30/04/2024,1.91,,1.97,,2,,2.18,,2.38,,2.85,,3.08,
01/05/2024,1.91,,1.97,,2,,2.18,,2.38,,2.85,,3.08,
02/05/2024,2,290635,2.02,15115,2.06,5649,2.24,4212,2.44,771,2.93,77,3.12,53
03/05/2024,1.95,211880,2.02,20075,2.01,11425,2.18,3760,2.44,2900,2.92,28,3.08,53
06/05/2024,1.95,272893,1.96,19752,2,7235,2.2,2018,2.4,3407,2.81,154,3.08,53
07/05/2024,1.95,273050,2.01,22900,2,4825,2.13,4150,2.31,3592,2.88,115,3.03,2
08/05/2024,1.93,274088,1.95,14018,2.04,8797,2.2,5430,2.38,541,2.81,162,3.06,2
09/05/2024,1.93,254159,1.95,20104,1.98,10245,2.19,1905,2.34,2654,2.8,93,3.07,2
10/05/2024,1.93,272497,2,17903,1.98,6727,2.14,8485,2.34,4250,2.86,58,3.07,2
13/05/2024,1.93,267092,1.95,13635,1.98,7444,2.14,4900,2.39,2322,2.8,97,3.04,2
14/05/2024,1.97,251631,1.93,19129,1.97,3265,2.14,4150,2.35,5008,2.88,101,3.03,49
15/05/2024,1.97,255004,1.93,15940,1.97,1455,2.15,2440,2.34,3120,2.88,1399,3.07,49
16/05/2024,1.92,277253,1.93,11359,1.97,1690,2.18,3910,2.35,2200,2.86,64,3.02,49
17/05/2024,1.92,294469,1.93,18318,1.96,3395,2.13,12290,2.34,3026,2.86,1662,3.05,49
20/05/2024,1.92,291807,1.93,9729,1.96,16070,2.13,3625,2.34,2876,2.79,58,3.03,49
21/05/2024,1.97,302975,1.98,8850,2.02,4430,2.18,4650,2.38,4557,2.85,201,3.06,49
22/05/2024,1.97,286225,1.98,8819,2.02,5559,2.22,9925,2.48,2776,2.96,249,3.15,49
23/05/2024,2.01,306640,2.02,9885,2.06,6050,2.22,3788,2.51,3522,3.03,190,3.18,49
24/05/2024,2.02,334797,2.03,7250,2.06,9298,2.22,941,2.48,4010,3.04,137,3.18,951
27/05/2024,2.02,319287,2.03,20450,2.06,6950,2.22,3352,2.49,763,3.01,755,3.16,951
28/05/2024,2.02,321871,2.03,18834,2.06,8280,2.2,2971,2.46,2110,2.99,474,3.14,951
29/05/2024,2.02,296377,2.03,37063,2.06,6865,2.2,2320,2.44,1001,2.96,23,3.12,951
30/05/2024,2.02,289638,2.03,50169,2.06,7870,2.21,4083,2.46,63,2.97,240,3.14,951
31/05/2024,2.02,464251,2.03,17304,2.06,7451,2.19,1684,2.44,71,2.95,25,3.13,951
03/06/2024,2.02,252938,2.03,15069,2.06,8272,2.19,1037,2.42,1360,2.93,14,3.13,951
04/06/2024,2.02,259585,2.03,11470,2.06,14700,2.17,7658,2.4,150,2.91,2,3.11,951
05/06/2024,2.02,263499,2.03,15010,2.06,6225,2.17,5550,2.41,837,2.91,10,3.1,951
06/06/2024,2.01,253888,2.02,10525,2.05,10700,2.17,5590,2.42,600,2.92,27,3.11,951
07/06/2024,2.01,258289,2.02,11409,2.05,6230,2.16,4292,2.42,1234,2.91,49,3.1,4
10/06/2024,2.01,277062,2.02,17247,2.05,5270,2.16,7460,2.41,2990,2.93,17,3.11,1
11/06/2024,2.01,182857,2.02,2689,2.05,1487,2.18,4300,2.43,54,2.94,1,3.14,1
12/06/2024,2.01,277055,2.02,9779,2.05,4080,2.18,4680,2.42,915,2.93,101,3.12,1
13/06/2024,2.01,273913,2.02,13774,2.05,1200,2.14,6230,2.38,2602,2.91,22,3.09,1
14/06/2024,2.01,294461,2.02,17364,2.04,8120,2.11,5492,2.38,788,2.9,8,3.1,1
17/06/2024,2.01,298921,2.02,11802,2.04,6955,2.11,5933,2.39,621,2.9,54,3.09,1
18/06/2024,2.01,290256,2.02,6920,2.04,7929,2.12,3170,2.39,1886,2.91,3,3.09,50
19/06/2024,2.01,289222,2.02,9438,2.04,7240,2.11,7211,2.38,908,2.89,12,3.07,21
20/06/2024,2.01,261817,2.02,8575,2.04,11489,2.12,5300,2.32,1474,2.85,1296,3.05,21
21/06/2024,2.01,277229,2.02,13224,2.04,7164,2.12,2370,2.36,416,2.86,1323,3.04,21
24/06/2024,2.01,262005,2.02,14545,2.04,21654,2.12,2035,2.36,1395,2.88,1786,3.05,25
25/06/2024,2.01,271540,2.02,28735,2.04,8889,2.1,1015,2.36,3332,2.88,603,3.05,25
26/06/2024,2.02,262770,2.03,44281,2.05,12965,2.12,1500,2.38,1566,2.9,4,3.05,25
27/06/2024,2.02,285245,2.03,42383,2.05,10340,2.13,9206,2.38,5021,2.89,546,3.06,25
28/06/2024,2.02,490843,2.03,16951,2.05,4197,2.13,5590,2.37,2467,2.88,44,3.04,25
01/07/2024,2.02,284482,2.03,8140,2.05,2700,2.17,4260,2.4,12,2.88,19,3.08,25
02/07/2024,2.02,280630,2.03,6180,2.05,4370,2.13,3743,2.37,2586,2.88,7,3.06,25
03/07/2024,2.02,289655,2.03,12245,2.05,8380,2.12,5100,2.36,2048,2.86,136,3.05,25
04/07/2024,2.02,296580,2.03,9805,2.05,2145,2.12,3600,2.37,104,2.87,11,3.05,25
05/07/2024,2.02,297539,2.03,13340,2.05,6990,2.12,4032,2.39,1931,2.87,17,3.07,25
08/07/2024,2.02,314547,2.03,4115,2.05,5740,2.12,2100,2.38,4188,2.88,9,3.06,25
09/07/2024,2.02,275280,2.03,10165,2.05,6710,2.12,150,2.39,6959,2.89,1164,3.06,3
10/07/2024,2.02,307491,2.03,10829,2,8105,2.12,2610,2.38,8045,2.89,77,3.05,100
11/07/2024,2.02,298615,2.03,12243,2.05,3150,2.12,4770,2.39,6059,2.89,145,3.07,100
12/07/2024,2.02,329301,2.02,9345,2.05,5112,2.12,3500,2.39,3330,2.89,1,3.06,100
15/07/2024,2.02,314234,2.02,16700,2.05,3661,2.12,5940,2.39,6405,2.9,1,3.08,100
16/07/2024,2.02,306663,2.02,19010,2.05,3798,2.12,2900,2.39,10060,2.9,1,3.06,100
17/07/2024,2.02,322107,2.02,15493,2.05,7415,2.12,3560,2.4,5101,2.9,3,3.07,100
18/07/2024,2.02,305653,2.02,11500,2.05,3050,2.11,5100,2.39,8331,2.9,15,3.07,1000
19/07/2024,2.02,304562,2.02,12717,2.05,4157,2.11,2860,2.39,4895,2.9,2,3.07,1000
22/07/2024,2.02,315835,2.02,11942,2.05,5560,2.11,4890,2.39,5552,2.9,22,3.07,1000
23/07/2024,2.02,323868,2.02,11520,2.05,8225,2.11,3700,2.39,3955,2.9,100,3.05,1000
24/07/2024,2.02,319370,2.03,9685,2.05,5142,2.11,9710,2.4,4765,2.91,7,3.07,1000
25/07/2024,2.02,325624,2.03,24875,2.05,7707,2.1,9550,2.38,2502,2.88,79,3.05,1
26/07/2024,2.02,313602,2.03,22539,2.06,12110,2.12,7700,2.38,2456,2.9,3,3.06,1
29/07/2024,2.02,283895,2.03,25975,2.06,13806,2.11,4000,2.39,3598,2.9,202,3.07,1
30/07/2024,2.02,335050,2.03,16165,2.06,8274,2.1,2200,2.38,2582,2.9,11,3.06,1
31/07/2024,2.02,505862,2.03,14320,2.06,6750,2.11,2110,2.38,1450,2.89,7,3.05,1
01/08/2024,2.03,286740,2.04,27865,2.06,3880,2.13,6970,2.39,751,2.88,144,3.07,1
02/08/2024,2.03,290050,2.04,12547,2.06,14030,2.13,6355,2.39,289,2.9,252,3.07,1
05/08/2024,1.98,286430,,9080,2.01,5035,2.14,3600,2.39,1511,2.89,1,3.07,1
06/08/2024,1.98,294879,2.04,9980,2.01,2215,2.11,4490,2.36,1204,2.87,2,3.06,1
07/08/2024,2.03,288264,2.04,7495,2.06,3111,2.12,6370,2.35,3543,2.86,25,3.04,1
08/08/2024,2.03,272441,2.04,18078,2.06,2565,2.12,2610,2.35,4165,2.85,1,3.04,1
09/08/2024,2.03,277383,2.04,9452,2.06,5315,2.13,8800,2.36,4244,2.87,153,3.04,1
12/08/2024,2.03,283900,2.04,12288,2.06,3285,2.11,5680,2.35,1745,2.85,3,3.05,1
13/08/2024,2.03,286565,2.04,22350,2.06,7455,2.12,3260,2.33,2197,2.85,16,3.03,1
14/08/2024,2.03,293128,2.04,12842,2.06,6345,2.1,3249,2.33,1407,2.84,9,3.03,1
15/08/2024,2.03,265795,2.04,20301,2.06,3475,2.11,5853,2.33,700,2.84,1,3.03,1
16/08/2024,2.03,287837,2.04,13490,2.06,4610,2.1,3559,2.34,2178,2.84,1,3.03,1
19/08/2024,2.03,285075,2.04,10279,2.06,8250,2.1,1600,2.32,1118,2.84,23,3.03,250
20/08/2024,2.03,305870,2.04,10770,2.06,2990,2.1,1300,2.32,2793,2.83,1,3.02,250
21/08/2024,2.03,302090,2.04,13390,2.06,6327,2.1,4498,2.32,3627,2.83,1,3.03,250
22/08/2024,2.01,291235,2.02,17700,2.05,13578,2.1,6330,2.32,3349,2.81,49,3.03,250
23/08/2024,2.01,290835,2.02,15050,2.05,7663,2.1,4571,2.32,2055,2.82,50,3.01,250
26/08/2024,2.01,296315,2.02,11940,2.05,13058,2.1,8175,2.32,4568,2.82,50,3.03,250
27/08/2024,2.01,311522,2.02,20880,2.05,10385,2.09,6010,2.31,3041,2.82,0.2,3.02,250
28/08/2024,2.01,294915,2.02,37410,2.05,2590,2.1,1100,2.32,3363,2.83,0.2,3.03,250
29/08/2024,2.01,286627,2.02,63643,2.05,8440,2.1,5700,2.32,5777,2.82,60,3.03,250
30/08/2024,2.01,286627,2.02,538029,2.05,12500,2.1,4280,2.32,4533,2.83,1,3.02,250
02/09/2024,1.96,,1.92,,2,,2.05,,2.27,,2.76,,2.95,
03/09/2024,1.96,,1.92,,2,,2.05,,2.27,,2.76,,2.95,
04/09/2024,2.01,313065,2.02,20695,2.05,9590,2.11,3975,2.33,1026,2.83,267,3.02,250
05/09/2024,2.01,296490,2.02,27133,2.05,13672,2.09,3812,2.34,970,2.84,267,3.02,250
06/09/2024,2.01,340250,2.02,17740,2.05,13765,2.08,1910,2.33,1700,2.83,33,3.02,250
09/09/2024,2.01,315705,2.02,13175,2.05,4620,2.07,6130,2.31,220,2.81,40,3,250
10/09/2024,2.01,309870,2.02,11840,2.05,4130,2.08,5125,2.31,80,2.81,51,3,250
11/09/2024,2.01,312550,2.02,12687,2.05,4950,2.08,3014,2.32,2579,2.81,51,3,250
12/09/2024,2.01,318875,2.02,9165,2.05,5435,2.08,3172,2.31,1530,2.8,2,3,250
13/09/2024,2.01,324289,2.02,14255,2.05,3230,2.09,1400,2.31,1530,2.8,1,3,250
16/09/2024,2.01,341910,2.02,13560,2.05,4750,2.08,4205,2.3,3117,2.8,937,3.01,250
17/09/2024,2.01,347835,2.02,12475,2.05,11060,2.08,1250,2.28,519,2.78,1,3,250
18/09/2024,2.01,345364,2.02,12395,2.05,18670,2.08,4550,2.3,734,2.8,80,3,250
19/09/2024,2,345538,2.01,28485,2.04,18428,2.06,8400,2.28,1859,2.79,159,2.99,8
20/09/2024,2,340650,2.01,14111,2.04,22287,2.06,4100,2.26,1567,2.77,172,2.98,8
23/09/2024,2,336566,2.01,19290,2.04,6953,2.06,3193,2.25,2161,2.77,37,2.97,8
24/09/2024,2,336445,2,30463,2.02,14245,2.02,4295,2.26,3875,2.76,78,2.96,6
25/09/2024,2,330445,2,50580,2.02,8023,2.02,720,2.25,3990,2.77,423,2.97,6
26/09/2024,2,339429,2,45318,2.02,11198,2.01,7280,2.24,4825,2.76,118,2.97,6
27/09/2024,2,353805,2,60909,2.02,3820,2.02,6330,2.25,6102,2.75,205,2.97,6
30/09/2024,2,603284,2,13650,2.02,14920,2.03,5140,2.26,990,2.77,29,2.97,6
01/10/2024,2,345310,2,16810,2.02,6086,2.04,4015,2.26,990,2.76,29,2.97,6
02/10/2024,2,333490,2,19650,2.02,4150,2.04,6329,2.26,1800,2.76,8,2.97,6
03/10/2024,2,325180,2.01,19940,2.02,7430,2.02,4140,2.26,3088,2.76,48,2.97,6
04/10/2024,1.99,341840,2,26300,2.02,5680,2.03,6240,2.26,2551,2.77,34,2.97,5
07/10/2024,1.99,340695,2,25020,2.02,2585,2.03,6180,2.26,2765,2.76,49,2.96,5
08/10/2024,1.99,331335,2,24705,2.02,3045,2.01,3724,2.26,1920,2.76,354,2.96,5
09/10/2024,1.99,336655,2,21022,2.02,5435,2,7120,2.26,3945,2.76,104,2.96,5
10/10/2024,1.99,327213,2,22060,2.02,2100,1.99,4555,2.26,7917,2.74,53,2.96,5
11/10/2024,1.99,350004,2,24935,2.02,3440,2,5453,2.26,10167,2.76,24,2.96,5
14/10/2024,1.99,323684,2,12578,2.02,1970,2.02,4120,2.26,6870,2.76,159,2.96,5
15/10/2024,1.99,302294,2,21165,2.02,2215,2.01,5924,2.26,3733,2.76,35,2.96,5
16/10/2024,1.99,313729,2,12515,2.02,3505,1.99,6540,2.26,4892,2.75,22,2.96,4
17/10/2024,1.99,306105,2,17350,2.02,2040,2,8560,2.26,6986,2.76,18,2.96,4
18/10/2024,1.99,296489,2,21341,2.02,2300,2.01,7200,2.26,2972,2.76,12,2.97,4
21/10/2024,1.99,292069,2,7186,2.02,6557,2.01,2616,2.26,4295,2.77,53,2.97,4
22/10/2024,1.99,294177,2,12740,2.02,4721,2.02,6237,2.29,4358,2.79,280,3,4
23/10/2024,1.99,307210,2,15744,2.02,11457,2.02,9677,2.3,4951,2.8,291,3,4
24/10/2024,1.99,297746,2,14180,2.02,9573,2.02,5980,2.3,4366,2.8,21,3,4
25/10/2024,1.99,309522,2,23150,2.02,5834,2.03,4730,2.31,3582,2.8,215,3,4
28/10/2024,1.99,314276,2,34349,2.02,2673,2.02,5870,2.29,5684,2.79,136,3,1
29/10/2024,1.99,313441,2,29590,2.02,5528,2.02,4620,2.3,4141,2.79,112,3,18
30/10/2024,1.99,305445,2,32885,2.02,4517,2.02,2490,2.3,7345,2.79,33,3,9
31/10/2024,1.99,519989,2,19795,2.02,5770,2.03,2100,2.3,1886,2.8,48,3.01,7
01/11/2024,1.99,309271,2,16798,2.02,3410,2.02,3900,2.3,1702,2.82,58,3.02,6
04/11/2024,1.99,302895,2,18625,2.02,7320,2.03,1244,2.31,2127,2.82,11,3.03,6
05/11/2024,1.99,323225,1.99,6415,2.02,2100,2.03,700,2.31,3601,2.83,11,3.03,6
06/11/2024,1.99,307100,1.99,25695,2.02,7170,2.02,2050,2.31,3609,2.82,11,3.03,6
07/11/2024,2,311615,2,23090,2.03,1415,2.04,881,2.32,3388,2.85,2,3.08,4
08/11/2024,1.99,330040,2,26321,2.04,6657,2.04,1655,2.32,5239,2.84,4,3.06,32
11/11/2024,1.99,342880,2,17833,2.03,4565,2.05,1500,2.32,3050,2.85,0.4,3.08,32
12/11/2024,1.99,352190,2,10095,2.03,3650,2.04,3400,2.32,3600,2.85,4,3.08,32
13/11/2024,1.99,349515,2,13025,2.03,1765,2.05,1077,2.33,2815,2.85,174,3.09,7
14/11/2024,1.99,333124,2,18668,2.03,3510,2.06,2040,2.36,4217,2.86,91,3.09,7
15/11/2024,2,346210,1.99,24726,2.03,2355,2.06,3742,2.37,2418,2.86,35,3.08,7
18/11/2024,2,366735,1.99,13400,2.03,5200,2.06,2667,2.37,1360,2.86,198,3.08,7
19/11/2024,2,348860,1.99,3640,2.03,4845,2.06,1381,2.37,5088,2.86,8,3.08,7
20/11/2024,2,363355,1.99,6351,2.03,3508,2.06,2716,2.37,6943,2.87,106,3.08,16
21/11/2024,2,349610,1.99,13307,2.03,6989,2.06,4825,2.37,7837,2.87,2,3.09,16
22/11/2024,2,344270,1.99,25285,2.03,9619,2.07,5927,2.37,6232,2.87,1421,3.08,16
25/11/2024,2,343595,1.99,24990,2.03,11640,2.07,1340,2.37,2979,2.87,200,3.09,16
26/11/2024,2,345620,2,46675,2.03,3250,2.07,3850,2.37,1108,2.86,33,3.08,16
27/11/2024,2,330010,2,40599,2.03,3350,2.07,3259,2.37,3708,2.87,146,3.09,16
28/11/2024,2,344949,2,70543,2.03,2200,2.07,210,2.37,6959,2.87,61,3.09,16
29/11/2024,2,548569,2,29747,2.03,3235,2.07,5328,2.37,2375,2.87,249,3.08,340
02/12/2024,2,346474,2,15171,2.03,3260,2.09,4182,2.38,2825,2.85,78,3.06,340
03/12/2024,2,337140,2,11604,2.03,1675,2.11,790,2.44,3704,2.89,21,3.1,160
04/12/2024,1.98,334305,1.98,15555,2.01,2960,2.13,1744,2.44,2538,2.91,38,3.1,160
05/12/2024,1.98,323290,1.98,13685,2.01,1950,2.13,2557,2.44,2298,2.91,32,3.1,160
06/12/2024,1.99,331220,1.99,13466,2.02,2977,2.14,7180,2.44,1025,2.91,688,3.11,160
09/12/2024,1.99,344015,1.99,16845,2.02,2740,2.15,3606,2.44,2465,2.91,46,3.11,160
10/12/2024,1.99,358507,1.99,10592,2.02,4540,2.15,8960,2.44,4540,2.91,564,3.11,160
11/12/2024,1.99,361990,2,17743,2.02,3298,2.19,5245,2.48,2661,2.92,177,3.12,160
12/12/2024,2,351795,2.01,19101,2.03,3800,2.25,7550,2.5,6155,2.95,425,3.14,160
13/12/2024,2,351935,2.02,11980,2.05,3230,2.24,4159,2.49,2445,2.96,715,3.15,160
16/12/2024,2.02,365025,2.03,10551,2.06,2095,2.25,6250,2.5,3322,2.97,49,3.16,160
17/12/2024,2.02,360975,2.03,9267,2.06,2480,2.26,4160,2.51,4157,2.98,40,3.16,6
18/12/2024,2.02,323040,2.03,22123,2.06,11300,2.26,2410,2.51,2350,2.99,26,3.17,6
19/12/2024,2.06,349535,2.08,13971,2.1,18159,2.38,3420,2.63,3377,3.11,9,3.26,6
20/12/2024,2.08,364265,2.1,14975,2.13,14639,2.44,2430,2.65,5017,3.1,856,3.23,5
23/12/2024,2.11,381018,2.13,7323,2.16,17589,2.46,1112,2.67,3756,3.09,207,3.26,5
24/12/2024,2.11,386479,2.13,11134,2.16,16340,2.46,1565,2.68,6579,3.12,856,3.27,5
25/12/2024,2.11,400374,2.13,14594,2.16,14509,2.45,650,2.68,3620,3.12,1023,3.27,5
26/12/2024,2.11,412802,2.13,52278,2.16,11080,2.44,1180,2.68,6772,3.12,125,3.27,5
27/12/2024,2.11,407210,2.13,53896,2.16,10913,2.44,1510,2.68,8183,3.11,2,3.27,5
30/12/2024,2.12,426775,2.14,37811,2.17,8407,2.44,640,2.67,5134,3.11,14,3.27,5
31/12/2024,2.12,674725,2.14,10684,2.17,5550,2.44,300,2.68,2770,3.12,73,3.27,5
01/01/2025,2.02,,2.08,,2.12,,2.39,,2.63,,3.07,,,
02/01/2025,2.13,382782,2.15,11063,2.2,850,2.45,3780,2.67,1618,3.11,3,3.28,5
03/01/2025,2.13,386935,2.15,16584,2.19,1244,2.45,2825,2.68,2550,3.11,419,3.28,5
06/01/2025,2.13,399111,2.16,17450,2.19,5649,2.45,6070,2.68,2724,3.09,235,3.27,4.5
07/01/2025,2.13,376295,2.16,14290,2.19,1733,2.46,4562,2.68,2531,3.09,138,3.27,50
08/01/2025,2.13,362420,2.16,9658,2.2,1518,2.46,2311,2.68,5233,3.11,41,3.28,50
09/01/2025,2.13,340462,2.16,19598,2.2,5873,2.46,11710,2.68,5053,3.1,81,3.28,3
10/01/2025,2.13,349202,2.16,13983,2.21,5873,2.51,8882,2.76,4582,3.15,0.4,3.31,3
13/01/2025,2.16,364541,2.22,6253,2.26,5873,2.57,9054,2.78,2306,3.19,177,3.38,3
14/01/2025,2.15,352412,2.2,7241,2.26,5873,2.57,5286,2.77,6530,3.19,5,3.38,3
15/01/2025,2.16,368832,2.22,8214,2.27,5873,2.55,5670,2.78,7878,3.21,3,3.39,3
16/01/2025,2.18,383410,2.23,13149,2.28,5873,2.54,11276,2.77,7165,3.19,3,3.38,3
17/01/2025,2.18,395205,2.23,10720,2.28,1480,2.54,10078,2.75,3318,3.18,2,3.38,3
20/01/2025,2.18,398155,2.23,1350,2.28,33397,2.52,1920,2.75,4373,3.16,100,3.38,3
21/01/2025,2.18,410115,2.22,1350,2.27,61237,2.51,3490,2.69,6399,3.17,1,3.36,3
22/01/2025,2.18,415972,2.22,1350,2.28,106944,2.51,8700,2.7,3506,3.15,7,3.36,3
23/01/2025,2.17,438130,2.2,1350,2.24,76280,2.47,7325,2.66,3006,3.1,2,3.28,3
24/01/2025,2.17,438130,2.19,1350,2.25,620123,2.47,3000,2.68,3747,3.11,407,3.3,1
27/01/2025,2.12,,2.14,,2.2,,2.42,,2.62,,3.06,,,
28/01/2025,2.12,,2.14,,2.2,,2.42,,2.62,,3.06,,,
29/01/2025,2.12,,2.14,,2.2,,2.42,,2.62,,3.06,,,
30/01/2025,2.12,,2.14,,2.2,,2.42,,2.62,,3.06,,,
31/01/2025,2.12,,2.14,,2.2,,2.42,,2.62,,3.06,,,
03/02/2025,2.17,445447,2.19,12975,2.25,7313,2.47,2018,2.71,2775,3.12,407,3.32,1
04/02/2025,2.18,272394,2.2,4190,2.25,5850,2.46,3000,2.73,1855,3.12,2,3.31,1
05/02/2025,2.18,466558,2.2,3690,2.26,4332,2.46,3300,2.71,1453,3.1,15,3.3,1
06/02/2025,2.18,451144,2.2,21101,2.26,7874,2.51,5250,2.79,3768,3.14,16,3.34,1
07/02/2025,2.18,434690,2.2,17708,2.27,9320,2.51,3627,2.79,2276,3.13,16,3.33,1
10/02/2025,2.18,455765,2.21,25860,2.27,2717,2.53,7060,2.82,5.9,3.17,1,3.37,1
11/02/2025,2.19,427374,2.22,4120,2.28,2956,2.56,1500,2.85,5425,3.19,7,3.38,1
12/02/2025,2.2,416707,2.22,6205,2.28,3227,2.57,9370,2.89,4924,3.21,7,3.42,1
13/02/2025,2.23,387016,2.25,14201,2.32,6350,2.59,7973,2.94,6013,3.23,3,3.43,1
14/02/2025,2.23,418836,2.26,18714,2.33,4302,2.58,7020,2.92,5713,3.22,15,3.41,1
17/02/2025,2.24,441115,2.26,16049,2.33,3080,2.58,7259,2.97,620,3.22,50,3.4,1
18/02/2025,2.24,436620,2.26,9580,2.33,5488,2.6,6437,2.97,4564,3.22,16,3.39,1
19/02/2025,2.24,432405,2.26,5303,2.33,5695,2.6,6410,2.97,5703,3.22,9,3.4,1
20/02/2025,2.24,443380,2.26,14920,2.33,7028,2.59,4880,2.98,5589,3.22,21,3.4,1
21/02/2025,2.24,456785,2.26,10698,2.33,18150,2.58,4330,2.97,2000,3.21,18,3.39,1
24/02/2025,2.24,435474,2.26,35733,2.33,19350,2.58,3220,2.98,6511,3.23,305,3.42,1
25/02/2025,2.24,455069,2.26,66331,2.33,21270,2.56,700,2.96,4935,3.21,106,3.39,1
26/02/2025,2.24,468799,2.26,75986,2.33,15265,2.56,3580,2.96,4171,3.22,15,3.39,1
27/02/2025,2.24,485144,2.26,87000,2.33,16162,2.56,5010,2.94,3195,3.17,3,3.36,1
28/02/2025,2.23,510816,2.26,13450,2.32,4627,2.55,6580,2.94,2795,3.18,3,3.36,1
03/03/2025,2.24,464280,2.27,12851,2.34,4968,2.57,3090,2.94,1034,3.19,3,3.38,1
04/03/2025,2.24,470870,2.27,10115,2.34,9232,2.56,7225,2.94,1345,3.18,3,3.36,1
05/03/2025,2.23,473960,2.26,10080,2.34,3653,2.52,5065,2.88,1060,3.12,100,3.32,1
06/03/2025,2.24,430790,2.26,14469,2.31,4227,2.5,4340,2.81,2375,3.07,100,3.27,1
07/03/2025,2.23,429455,2.26,22280,2.32,2072,2.49,6700,2.79,1718,3.07,148,3.26,13
10/03/2025,2.23,304015,2.26,7735,2.32,1180,2.49,5880,2.77,1940,3.06,200,3.26,13
11/03/2025,2.23,416420,2.26,5355,2.32,3880,2.49,2750,2.78,5680,3.07,514,3.27,13
12/03/2025,2.18,404077,2.21,4950,2.27,4150,2.49,7150,2.78,3164,3.07,1,3.27,15
13/03/2025,2.23,408854,2.26,14621,2.32,1950,2.49,5440,2.78,2756,3.05,1,3.28,15
14/03/2025,2.23,432243,2.26,16210,2.32,5671,2.48,5050,2.78,3510,3.07,1,3.27,15
17/03/2025,2.23,445375,2.26,10101,2.32,2278,2.48,5405,2.75,661,3.06,1,3.27,15
18/03/2025,2.23,421660,2.26,9020,2.32,4530,2.43,4150,2.76,2600,3.06,18,3.28,15
19/03/2025,2.22,444155,2.25,8945,2.31,10734,2.44,4580,2.73,1954,3.07,147,3.26,15
20/03/2025,2.22,430037,2.25,20965,2.31,22289,2.44,3300,2.73,1087,3.06,128,3.26,100
21/03/2025,2.22,420793,2.25,14478,2.32,8114,2.45,2700,2.74,1608,3.05,23,3.26,100
24/03/2025,2.22,429015,2.25,14965,2.32,13490,2.46,2300,2.76,3834,3.07,18,3.27,100
25/03/2025,2.22,422130,2.25,32624,2.32,14278,2.46,4270,2.77,5506,3.08,2,3.27,100
26/03/2025,2.22,399146,2.25,75987,2.32,14505,2.46,3620,2.78,2755,3.08,100,3.27,300
27/03/2025,2.22,408995,2.25,60450,2.31,14153,2.45,3310,2.78,3083,3.08,132,3.28,300
28/03/2025,2.22,432406,2.25,47350,2.31,15420,2.45,1110,2.77,2854,3.07,10,3.27,300
31/03/2025,2.22,650645,2.25,7640,2.31,3933,2.41,1110,2.76,1460,3.06,30,3.27,300
01/04/2025,2.22,420395,2.25,7400,2.31,5364,2.43,1150,2.77,1487,3.06,9489,3.27,300
02/04/2025,2.22,451510,2.25,9660,2.31,7874,2.42,800,2.78,2807,3.07,472,3.27,300
03/04/2025,2.23,422260,2.26,17695,2.33,6470,2.51,6650,2.87,4273,3.15,417,3.33,300
04/04/2025,2.23,422260,2.26,440738,2.33,3312,2.5,8740,2.84,3395,3.12,154,3.32,300
07/04/2025,2.18,,2.21,,2.28,,2.45,,2.79,,3.07,,,
08/04/2025,2.23,445975,2.26,4995,2.33,8345,2.52,14550,2.87,4489,3.15,3252,3.31,300
09/04/2025,2.23,452305,2.26,9150,2.33,4938,2.51,6940,2.86,5772,3.15,11,3.31,300
10/04/2025,2.23,447525,2.26,14065,2.33,4975,2.5,3890,2.86,5467,3.13,26,3.31,300
11/04/2025,2.23,,2.26,,2.33,,2.5,,2.86,,3.14,,3.31,
14/04/2025,2.23,466426,2.26,8930,2.33,1780,2.5,5840,2.86,5041,3.15,131,3.31,300
15/04/2025,2.23,459496,2.26,10065,2.33,4218,2.51,7300,2.86,5851,3.14,131,3.31,300
16/04/2025,2.23,452492,2.26,6005,2.33,2006,2.51,2450,2.86,4960,3.13,115,3.31,180
17/04/2025,2.23,446385,2.26,11641,2.33,100,2.51,4535,2.86,7905,3.14,4,3.31,180
18/04/2025,2.23,469653,2.26,18780,2.33,5280,2.51,5343,2.87,7563,3.14,4,3.32,180
